simulation,t_stat_size,t_stat_value,coef_size,coef_value
369,1.629951012047759,2.6139678108307796,0.18026094210842747,0.21277248953019118
370,1.6280408020228463,2.612879262133849,0.18005165621509006,0.21268855895809183
371,1.6287482956299546,2.6123439667255526,0.18013532056526724,0.21266093278376888
372,1.6282961172351147,2.6106145315696767,0.18008724011919874,0.21251456064587995
373,1.629180142991487,2.611297096123221,0.18017705413092938,0.21257577536062772
374,1.62804334251715,2.6141028814078724,0.1800514294528953,0.21279593638510813
375,1.6297737346926717,2.6129808688578304,0.1802488753926202,0.2127116253357072
376,1.6289151282490197,2.6140038914778154,0.1801502948764412,0.21277415784000164
377,1.628820030285924,2.6141447750496196,0.18013023383077356,0.2128062883284313
378,1.6281118131383605,2.614163509041127,0.18005813206883492,0.21279708440908582
379,1.6283732869181236,2.6124948039522056,0.18008757872475897,0.2126638921592497
380,1.6287744082413775,2.6143316956466576,0.18013330264682137,0.21280512010877123
381,1.629068448490389,2.6116701618397284,0.18016803584799176,0.21260720161185004
382,1.629041093161028,2.613162577868558,0.18017146145442542,0.21271251616083928
383,1.6293257884609564,2.6148465670329526,0.18019877710998558,0.212863859449248
384,1.6298559104692727,2.6125735509263803,0.18025832775118805,0.21268769719452033
385,1.6294422718306565,2.615003614448604,0.1801986253770175,0.2128712131713134
386,1.6289955003796752,2.6147106538942704,0.18014859228201924,0.21285105135950239
387,1.62866228168543,2.6138881529046576,0.18012427437634923,0.21277605091465313
388,1.628888014507882,2.613711219672888,0.18014814858968276,0.21275921411540058
389,1.6287284882518043,2.6117490641321592,0.18012638031159864,0.21258929585168446
390,1.6285024341154797,2.615147181553291,0.18011189400068658,0.2128629170908436
391,1.6285912215393124,2.6146436668190427,0.18012037864837793,0.21283793534099923
392,1.6289644906090914,2.6129765590069254,0.1801601605026862,0.21269173514009893
393,1.6274478039178835,2.613050511484105,0.17998995178325042,0.21270850444225323
394,1.6292293515578948,2.6117985095626723,0.1801833365881222,0.21260938138985727
395,1.6288694537180197,2.6137653605482485,0.1801464236312932,0.21276095216767762
396,1.6295381420770887,2.6148036552253067,0.18022215739789152,0.21283739452872055
397,1.6278989569840125,2.6147341709513667,0.1800392959528232,0.21283880099338648
398,1.6286372338471853,2.61287887460636,0.1801184572676628,0.2126929260907963
399,1.628831070239741,2.6131311365519343,0.18014853262364763,0.2127067484015387
400,1.6282638574978527,2.6136793094169284,0.1800729215230222,0.2127572291747198
401,1.6288398445380927,2.612672089041948,0.1801363193325242,0.2126696866970394
402,1.6282120354385634,2.6154765519920895,0.18005997719681452,0.21287965719802862
403,1.6287018432638574,2.6137343715999743,0.18012610019104244,0.212772659127994
404,1.6292145945641205,2.614524024172173,0.1801829843504652,0.21281873226471815
405,1.6276920296221045,2.6138594484685367,0.18001370345447001,0.2127783277806944
406,1.6289190715199997,2.6136374714729986,0.180152397187344,0.21275900727489946
407,1.629317461173773,2.6137488452413282,0.18018796237520499,0.21276970469166234
408,1.6290500714342893,2.6138758443416363,0.18016616180753608,0.21276899994217804
409,1.6292412899452122,2.6129392707002235,0.18018793250231233,0.2126898745549514
410,1.6292736694086483,2.613063306265131,0.18018801766542086,0.2127066309351335
411,1.628655721982179,2.613518073537549,0.18012142396317815,0.21274379303816884
412,1.6293832343377468,2.613872155989016,0.18019594501214597,0.21277942482688827
413,1.627764645832611,2.6131380117729752,0.18002626399073227,0.2127227823239556
414,1.6283988417369568,2.6138500669162403,0.1800982373993735,0.21277008239662873
415,1.6293066344061493,2.61452822936683,0.1801906757760142,0.21281149035255112
416,1.630325163596078,2.6132652498820885,0.18030313153003394,0.21271943589913372
417,1.6284735648756608,2.612890742377432,0.18009634429156482,0.2126937379447405
418,1.6281995729780738,2.6135481861134684,0.18007328795033953,0.21275642302953043
419,1.6294721340938638,2.6134936810272746,0.18020684900925182,0.2127211557935022
420,1.6295761619605837,2.6133999478247047,0.18022528622965225,0.21273721418911812
421,1.6283665207876745,2.61288582992943,0.18008956129103293,0.21269569812713907
422,1.6287824099797443,2.612956017965942,0.18012769085290395,0.21269649164015897
423,1.6300406433890469,2.611427722050508,0.18027738331678447,0.21257462089107218
424,1.6294514632693329,2.6135177045041327,0.18021215750572742,0.21275272905103126
425,1.6288625600645834,2.6145890076539495,0.1801399074841048,0.21283304860198063
426,1.628121358286108,2.613409602667802,0.18007266099595323,0.21272328563580986
427,1.628992705558271,2.6126841783481995,0.18015525257953055,0.2126867016630292
428,1.6276345063253121,2.615460069265991,0.18001069444346185,0.2128966888921984
429,1.629341506068957,2.614868623538896,0.18018979273295313,0.21284599822837458
430,1.6280326884654526,2.6133373895373686,0.18004893900454594,0.21273647396713902
431,1.6290757735473185,2.611355126998818,0.18017134784894218,0.2125642494689476
432,1.6304046100874305,2.613539663401513,0.18031722607903483,0.21275620336404388
433,1.6295293402051243,2.61308617313051,0.1802180561929968,0.21270324380070904
434,1.6284170726006624,2.614825726120953,0.18009083789349514,0.21284329027538168
435,1.6282897126267646,2.614501052998399,0.18007613917107104,0.21283336196232538
436,1.6278795162045923,2.613430900802482,0.18002184855032333,0.2127356663616638
437,1.6285112360823595,2.615183775725322,0.1801126148969966,0.2128763977748217
438,1.6297749878633685,2.6133986619900362,0.18024722261376652,0.21273918924191954
439,1.6283136980842996,2.6129932109066614,0.1800802204628736,0.21271395578324606
440,1.6303820264243036,2.6133218138405345,0.18030829615842867,0.21272736143959273
441,1.6285658097132951,2.612087708029038,0.18010650180032486,0.21261967365628703
442,1.628932023167813,2.613577132354931,0.1801447430803669,0.21275203310659427
443,1.6288392427236982,2.6133979023141736,0.18013223413166077,0.2127417524847634
444,1.6284846903206585,2.6148399437293137,0.18009876687987014,0.21285690641905328
445,1.629590947845091,2.613864651372792,0.180224214242479,0.21276881073919152
446,1.62912036602262,2.6146325058417488,0.18017104586298088,0.21283721868095487
447,1.6303007790441328,2.6138929431370075,0.18030259213739325,0.2127834512769778
448,1.6286236893284636,2.6138762141338665,0.18012014263517565,0.2127762177364868
449,1.6285169622735451,2.614940615994456,0.18011333706290739,0.21286874602353006
450,1.6281334146056063,2.613056228470874,0.1800635778913169,0.21271033365540118
451,1.6277628212480513,2.614146931545738,0.18001835066503905,0.2128021513724923
452,1.6286875095479636,2.6140524004250323,0.18012392847557132,0.2127794752723458
453,1.6277767287541705,2.6129077407918797,0.18001545497564064,0.21269357914046735
454,1.6292791190932696,2.612245474031232,0.1801843787798464,0.2126491180238022
455,1.6286551487911196,2.6140857156305257,0.1801196745667414,0.21277953393030757
456,1.6288534967228798,2.612536577934167,0.1801470887572474,0.21266805334854694
457,1.6293984967479391,2.61279996034073,0.1801961914562534,0.2126755321496793
458,1.6263724065300182,2.613696612165615,0.17986605199967784,0.21275286631822454
459,1.6279798722343448,2.614469143986705,0.18005577424558275,0.21280830412216412
460,1.628905025121738,2.612807777607722,0.1801456336699158,0.21269024810758266
461,1.6285378177261745,2.6148880486923973,0.18010520260579413,0.2128500222784916
462,1.6295480441484285,2.6136848938732924,0.18022948269344513,0.2127506015449322
463,1.629005610014516,2.615174927625843,0.1801624273264038,0.2128649265147907
464,1.6286929446767777,2.6122954674377756,0.18013044785057913,0.21264597153941336
465,1.629120607243262,2.6152146987246168,0.18017937132942505,0.21288651699149494
466,1.628675648440359,2.6140537582630348,0.18012430510598337,0.2128018623044581
467,1.6289051817124895,2.6145395155380085,0.18015638894300673,0.21283233463844173
468,1.6301959308599467,2.613871039632048,0.18029131063359993,0.21277595939212168
469,1.6305447677211569,2.611809285385475,0.18031794531853726,0.21260953794330922
470,1.6292458559005003,2.611802832626794,0.18018159027118769,0.21261117737306529
471,1.6295393841218508,2.6124228523579163,0.18021968034635247,0.21265318760468
472,1.6281566262286076,2.6122480379696458,0.18006286081680398,0.21264393273266124
473,1.629549253973578,2.614010382716469,0.18021016404953485,0.21277458077060557
474,1.6276853205285797,2.6145230811169506,0.1800022682619725,0.21281733710595097
475,1.6285816189340727,2.6118765278125062,0.18011852426370517,0.2126099741197905
476,1.6284280987740332,2.612344371949273,0.18009701880558052,0.212648228062641
477,1.6282812086608198,2.6133354700791362,0.18008003321196261,0.21271492958071678
478,1.6298916018352967,2.6125985565380327,0.18025478338151063,0.21266151154710466
479,1.6283907282798211,2.613347684698699,0.18009229853438702,0.212725080716843
480,1.629331248119898,2.6142570096742124,0.18018691149373137,0.21279963799769422
481,1.6284916311082798,2.6126664584729182,0.18010094170585575,0.21267750578701625
482,1.6285108188134227,2.6139647413852463,0.1801079068070542,0.21277044365545336
483,1.6282276004748448,2.616053743417513,0.18006981659920857,0.21294079999251306
484,1.6285873054729088,2.614620077677801,0.1801095893183871,0.2128248645413435
485,1.6289331287687698,2.612937224679963,0.18015010140965965,0.21272040559548508
486,1.62968660040078,2.6129830405036936,0.18021845825946986,0.2127094204216346
487,1.6277600713356684,2.6150434689342874,0.18002030389103577,0.2128669650980329
488,1.6280501536909011,2.6149002712697937,0.180051863659291,0.2128652506678912
489,1.6287437757913008,2.612081061689857,0.18014152177874024,0.21262011648672932
490,1.628731980521809,2.6144301939667316,0.1801188406593264,0.2128151818769434
491,1.6307922089043305,2.6124310610620802,0.18035290668204504,0.2126655987573841
492,1.628462874658345,2.6123994590113133,0.18009833692998023,0.21263870162086673
493,1.628784586314824,2.6103117702811716,0.18014250454542433,0.21247787880058433
494,1.6276675753146383,2.613945234583702,0.18001051460416506,0.21278699798355713
495,1.6289680435880594,2.6146473978506797,0.18015963649841724,0.212841587122201
496,1.6280485616682394,2.6128556207095275,0.1800489479324833,0.21268879212849975
497,1.6290916595622604,2.613315553802509,0.18016844828445103,0.21272930072551866
498,1.6288559825466984,2.61406674720096,0.18013844964640474,0.2127812081769055
499,1.627805757808571,2.612916039923454,0.1800292466884556,0.2126879939772942
500,1.6279986385888379,2.611559184141976,0.1800512308191861,0.21258457203805806
501,1.6289196394351864,2.614213960883924,0.18014430156309283,0.21280486386609238
502,1.6292241705445294,2.6131864524089723,0.18018218871424643,0.21271959378774477
503,1.6289355227622626,2.6123410863682657,0.1801522383973421,0.2126551641043019
504,1.6301100810764817,2.61428792422973,0.18027946307949452,0.21280236254109322
505,1.6286362275725166,2.611810292037114,0.1801152116810424,0.2126002915732801
506,1.630224621729731,2.612916088460001,0.1802929319717097,0.21270451185706074
507,1.629872864498296,2.6135462401226013,0.1802513519398348,0.2127396547444517
508,1.6281212304178625,2.615168806364271,0.18006578095452058,0.21287037600712033
509,1.6281181778867013,2.614035474879291,0.1800685421118913,0.2127657145900796
510,1.6295180033275667,2.6129588713326,0.1802165163005474,0.21270915685730282
511,1.6280878254956928,2.613456594917856,0.18005714663085126,0.21273166309021424
512,1.6276969281025666,2.6128382499451503,0.18001035693707546,0.21269409938301845
513,1.628193984021706,2.614131553461671,0.18006706008551573,0.21279329038918884
514,1.6279168348399684,2.6124844900368176,0.1800426786243686,0.21266198401876618
515,1.627457671443319,2.613348658740675,0.17998181192151122,0.21272014585119453
516,1.629127863191265,2.614221761916586,0.18017052828235774,0.21280351473146733
517,1.6289175157728268,2.6157214090340077,0.18014155369325918,0.21293814695093685
518,1.6282331125421798,2.612088063447738,0.18006982849225858,0.2126319844238127
519,1.6281821932843588,2.6124479465676256,0.18007067657230738,0.2126454568394921
520,1.6283141598900555,2.615912657878992,0.18007857928516657,0.21293294195374377
521,1.6290206109330199,2.613682446077199,0.18016146556888055,0.2127628124551024
522,1.6292829184149873,2.61395476377123,0.1801920083705535,0.2127996185342519
523,1.6283900865562573,2.61197036560851,0.18008905041352466,0.21260202640762693
524,1.628044891537656,2.6140982950849296,0.18005588273702505,0.21278834690363538
525,1.6283596699214897,2.6141488944492757,0.18008530227725422,0.21279313686968504
526,1.6289105556534857,2.6145165576434266,0.18014703949648386,0.21281894876702215
527,1.6288859988232778,2.614014539592198,0.18014770945277683,0.21280069514588365
528,1.628534001653348,2.613913096026969,0.18010766247469082,0.21278356595829748
529,1.627686374749058,2.6120714123272544,0.18001332856023497,0.21261868335163867
530,1.6278047198317747,2.6151775859333477,0.1800339425591395,0.21288844459575165
531,1.6291344441195217,2.611912472181427,0.18017681008599537,0.21261331122757507
532,1.6275958304060425,2.612746140571509,0.18000116211934128,0.21268012993639185
533,1.6283530851728074,2.610904306605179,0.18009084017769347,0.21254175064433306
534,1.6281254468088031,2.612829171012922,0.18006148562739874,0.21269405321808468
535,1.6293535524186602,2.615393367226046,0.18019321799062285,0.21290867561974788
536,1.6303397821787426,2.6132721493664954,0.18030395006335664,0.2127050739345276
537,1.6292908211506811,2.6150282700630036,0.18019142800717694,0.21286423322728026
538,1.6278550065120607,2.6122791666054193,0.18002952215743553,0.2126454139963324
539,1.6293098908492898,2.6135870270181063,0.18018294420044434,0.21274380549247043
540,1.6278917993793744,2.6112297706879026,0.18003480447512382,0.21254295225690764
541,1.6275814745859825,2.613518982656174,0.1800012863036011,0.2127425960275992
542,1.6286989555572107,2.611861230933247,0.1801257402568434,0.21260958141782216
543,1.6287061784850645,2.6113141788724588,0.1801315973074668,0.21256447972974946
544,1.629274430458407,2.612800667619901,0.18018458243750815,0.21269153870732807
545,1.6285640626135565,2.6137878214171955,0.18009812881616005,0.2127639644830773
546,1.6294526269402154,2.6143642408524492,0.18020791867225078,0.21280269942852129
547,1.6287591563631556,2.6125383134119224,0.18013041157143242,0.2126617119510659
548,1.6292897013471854,2.611930656289476,0.1801823861144655,0.21261592852095493
549,1.6286931274783247,2.6142355183511103,0.18012446459128043,0.21279523558856994
550,1.6272313900302067,2.611419532061612,0.17997243562943935,0.21255726043008882
551,1.6286695050695206,2.6130836426623962,0.1801166719468219,0.21273117663519261
552,1.628928883395799,2.614854058035314,0.1801528336358465,0.21284020226841158
553,1.6308587930123504,2.6142444935844678,0.18036049706799748,0.21280424869798684
554,1.629142813993482,2.613040208416163,0.1801623635241048,0.21270232360409033
555,1.629627388374962,2.612476925878287,0.18022825418294547,0.21266790306642364
556,1.6285881700987972,2.6124375230313457,0.18011703126035428,0.2126832832450232
557,1.629318385472219,2.6147835298527795,0.18018801947818833,0.21283565953981262
558,1.6286190151757811,2.6146751106578496,0.18012067528730716,0.21283597236784893
559,1.6280722134608696,2.6137916370148218,0.18004917996723796,0.2127709260620973
560,1.6292589195046658,2.6142389872991263,0.18018648734018683,0.21281452820380134
561,1.6300070308172057,2.611695077673896,0.18026693366429125,0.21260305242264774
562,1.6282210106558275,2.6156962247197106,0.1800707174106966,0.21291262755031726
563,1.6273320483016434,2.613981732488711,0.17997519516734947,0.21277837731078475
564,1.6288113713121342,2.614190702697749,0.1801404591039475,0.2127976986419307
565,1.629746821175353,2.6136419085257936,0.18024806499067808,0.21275779425086788
566,1.6289942622205964,2.612236954375334,0.18015200131621928,0.21262974010869212
567,1.6304638802215803,2.6120149989956296,0.18031035003683996,0.21262602791087343
568,1.6278554549308428,2.613935975787091,0.18002500904189625,0.21279051358142137
569,1.6274964718486498,2.6136944287742594,0.17999234601962777,0.21275481577476862
570,1.628834743542842,2.614080932353581,0.18013830734905034,0.2127928104539575
571,1.6295514640393005,2.6141282942833306,0.1802169532966942,0.21279179600255285
572,1.6285778747141262,2.6136387017796614,0.18011248553312717,0.21275700584210686
573,1.6280399627746036,2.6148439788525497,0.18004972221416704,0.2128560306401567
574,1.6276443690872628,2.6120031347170536,0.1799930743013962,0.21262695964073133
575,1.6284474736578283,2.615800099306851,0.1801031123381068,0.2129311923893125
576,1.626486438004795,2.6114624851121224,0.17987902629208719,0.21258446611208281
577,1.628819472085598,2.6147897213419444,0.1801356442140744,0.2128611242387136
578,1.6295243966825381,2.6118553740034853,0.18021998023594135,0.21261300382369258
579,1.6299312480954862,2.614055667809355,0.18026162391651124,0.21277807322590886
580,1.6278658881842434,2.613268676195984,0.1800281347297847,0.21272028434550466
581,1.6286711488583172,2.614117867472755,0.18012991039487936,0.21279316714711563
582,1.6282830028933855,2.612930351232814,0.1800883809787848,0.21268559926522265
583,1.6306250973872753,2.61176499716076,0.18032844396371722,0.21260907600726844
584,1.6277310703562295,2.6132364989085572,0.18001612171950515,0.2127297397666374
585,1.6295203037628896,2.611467484018024,0.18021213438763858,0.21258086278597652
586,1.62818192415787,2.612116931813916,0.18007874373928362,0.2126305519806091
587,1.6278728053028173,2.61306769864509,0.18003697714778436,0.21271603044172777
588,1.6284499037822069,2.612403986556234,0.18009759038680126,0.21265631989146494
589,1.6294882229259309,2.612624257563649,0.18021342358477827,0.2126744833189079
590,1.6285212488231786,2.613505625767027,0.1801013510891035,0.2127370546078431
591,1.6281439886283884,2.6132847625046534,0.18007797231394868,0.21273206877611384
592,1.6279680818603741,2.6137883563822033,0.18004334078520884,0.21276254744092482
593,1.6286175737367132,2.6137399768046703,0.18010957597404842,0.2127396404073144
594,1.6287279791243854,2.6133365861367337,0.18012557694385783,0.2127359408440474
595,1.6286796525125515,2.6126253418795873,0.1801217028716853,0.21266005280360953
596,1.628815912587851,2.615616849367309,0.1801352046594035,0.21291560147729993
597,1.6291602746800937,2.6125883505566225,0.18017220097128148,0.21267390728994914
598,1.6291358812353367,2.614342660243128,0.18017734931932655,0.21281753476776324
599,1.629075179586611,2.6129292882792514,0.18016657399016897,0.21269247475119302
600,1.628712860388005,2.614240570575633,0.18012426886827693,0.2128126982329434
601,1.6289286769529854,2.61299452735595,0.18015500930285036,0.21270941208549185
602,1.62915835097447,2.6143060813586647,0.18016930751909885,0.21281528394411445
603,1.6279524352693269,2.6140374392006267,0.18004222999259714,0.21278793255059764
604,1.628562659347231,2.6147056337460617,0.18010577219555182,0.21283188073807985
605,1.6286660768450223,2.612166784910959,0.18011924593059608,0.21264145298116927
606,1.6295632713449444,2.6129284935360237,0.1802241502060093,0.21269976131723786
607,1.6277740089162454,2.612955924714661,0.18002593734332195,0.21268588341029093
608,1.628845458904502,2.613259584928443,0.1801417822221612,0.2127130246939735
609,1.627462508534598,2.61346827953837,0.17998577862940549,0.21273487141667094
610,1.628638537165764,2.6129648635694585,0.1801171487080592,0.21269206666603438
611,1.6284664530212325,2.611279309163843,0.18009731997483727,0.21254807482892807
612,1.628921344081872,2.6137207970600715,0.18015147982109955,0.21274592961489874
613,1.6288169962159127,2.61226166826326,0.18013948566407664,0.21262672915794611
614,1.628929175408529,2.613427131470976,0.18015956028074798,0.21272303214355442
615,1.6278366440648977,2.614510495467371,0.18002488261457683,0.21282827730353449
616,1.628398794982277,2.6127616375568588,0.18008942769903158,0.2127012752873107
617,1.6275444324762327,2.612586662328539,0.17999590840528198,0.21267807431667682
618,1.6274904417400602,2.613712042933802,0.17998330133376406,0.2127514583192038
619,1.628212085078235,2.6133128826928,0.1800602190397413,0.21273091351236167
620,1.6275235023717531,2.6123725660606385,0.17999562065616428,0.21265566473524194
621,1.6285967593355013,2.615408253213346,0.1801187850095538,0.21289961928101186
622,1.6280073583298402,2.6124845651506754,0.1800518758804586,0.2126631381607934
623,1.629852071491144,2.612427696117174,0.1802506695276036,0.2126530309748079
624,1.6285830985225869,2.61324785819127,0.18011551108470877,0.21271327319236555
625,1.628516855476967,2.6140132533577307,0.18011088248176146,0.21279865271230072
626,1.62895533793783,2.6139822972123588,0.18014669834288022,0.21278724072183244
627,1.6281058568607047,2.6128198251649737,0.18005278470629182,0.21270235903092052
628,1.6282743149105576,2.614555006220509,0.1800838182363471,0.2128282635421037
629,1.6288563986646118,2.6137182052192536,0.1801446176678574,0.21277797874916887
630,1.6288106637675646,2.613051816354197,0.18014003770036852,0.21270383609974455
631,1.629208182089114,2.6141647184025425,0.1801942865795783,0.21279471317631174
632,1.6294062275150436,2.6137859267107286,0.18021108211119458,0.21276424584946416
633,1.6302406079255225,2.6153720884873475,0.18029657968591087,0.21289588889771904
634,1.628743213175101,2.612453378536832,0.1801258338241929,0.21265204033029092
635,1.6290526433342298,2.6149213611060147,0.18017274829723448,0.21284926401612936
636,1.6282754017093672,2.6126677241604104,0.18007415835750307,0.21267873090102515
637,1.6298353172918776,2.6131788935163343,0.18024913661266045,0.21272078140117773
638,1.62844491384436,2.6147364320813415,0.18010694147889872,0.21284839495156957
639,1.6276082709644326,2.613016932566942,0.18000807490318732,0.21270081396957555
640,1.628710087989453,2.611411197726706,0.18013351397692046,0.212571493480708
641,1.6280522540605695,2.6131934091586015,0.1800623986759741,0.21273038300730396
642,1.6274459588950303,2.6140120558084727,0.17998080628357147,0.21277106462397816
643,1.6286124309428225,2.613737993337873,0.18011671625534298,0.21276666458662866
644,1.6299363917341998,2.6137835004254786,0.18026022424721408,0.21275641517416363
645,1.6290474259521956,2.613281112260564,0.1801685006661075,0.21272228178555536
646,1.6291427435648569,2.61378393693759,0.18018068825845776,0.21276615821776185
647,1.6291837301594356,2.6121383933165783,0.18017534309391595,0.21262585890342517
648,1.6283116536481994,2.6142216731820316,0.1800882966207433,0.2127961134813506
649,1.62920938216273,2.613967742772868,0.18018673512472766,0.2127953106324904
650,1.6286703851137663,2.614242233953299,0.18012943651606372,0.21279792739042006
651,1.6280243146258657,2.612264421504025,0.18004342448509097,0.2126446803863928
652,1.6288801700086524,2.6129307453003974,0.18013180767678047,0.21268632154586903
653,1.6300821067241305,2.614010189692125,0.18028360771266017,0.21278298735543075
654,1.6293003987869927,2.6130588873544127,0.18019563738514738,0.21270549520586118
655,1.6292209652111722,2.610691698113374,0.18018043095366665,0.2125281974556313
656,1.6286326751531752,2.611843084725563,0.18011563706186695,0.21260955612685817
657,1.6286352629143748,2.6117564532873008,0.18012138047792525,0.21260019589647386
658,1.628862526109987,2.6135845526181707,0.18013990406819758,0.2127459392036953
659,1.6291127136544918,2.614816106083605,0.18016546770227945,0.21285111894306136
660,1.6284592680482606,2.6128412131163983,0.18009845700873667,0.2126955478166056
661,1.6282221382593405,2.612235806905716,0.18008275643304986,0.21263636658432916
662,1.6291097698156756,2.6119303404915453,0.18016942403604677,0.2126026568940974
663,1.6280137789596203,2.611722465628204,0.18005167036369635,0.2125975164484988
664,1.6304209327954393,2.612941573617438,0.18031025317131943,0.21270279815443885
665,1.6297309535555988,2.6154166760357684,0.1802382730576929,0.21290398222208562
666,1.6298247323267574,2.614658408984801,0.1802495012112417,0.2128264392344679
667,1.6283120999720935,2.6145143594083815,0.18009161383400885,0.2128159887227914
668,1.628383450298339,2.613914301402026,0.18009518059219584,0.21276589788054182
669,1.6283925869779932,2.6127814920663943,0.18010105039211047,0.2126897464227668
670,1.629150307902096,2.613200406426713,0.18017196601978278,0.21272055601892775
671,1.6297290156604214,2.613209273007433,0.18023679774433352,0.2127282081258609
672,1.628190722839872,2.6144709736683502,0.18006570263418004,0.2128162071673241
673,1.6293453817826218,2.6126921810738524,0.18019622016756176,0.21267824894093182
674,1.628522898343725,2.6150812691835275,0.18010590480380975,0.21286281320769385
675,1.6284542482976292,2.614301231217136,0.1801049566696374,0.21280166538662385
676,1.6277222810894438,2.611851908078171,0.18001007197928198,0.21260625035992747
677,1.6298094595565966,2.612249090683754,0.18024977932975014,0.21263787276616117
678,1.6276543456767363,2.6130449409932606,0.1800080276437299,0.21270848556576188
679,1.629740322205601,2.6138605478335935,0.1802387280716266,0.21278411044225645
680,1.629873125667231,2.6124504169526994,0.18025851375535976,0.21266888596762867
681,1.6296068900269658,2.612492968163366,0.18022422658045445,0.21265780828461703
682,1.6295117522925022,2.611708164927373,0.1802202686378136,0.21261187030698184
683,1.6281453255012701,2.612705960008673,0.18005540584299123,0.21267800581246205
684,1.6280782558917946,2.611540439721362,0.1800513359956144,0.21259158773977807
685,1.6290590871374437,2.614640077496866,0.18016366752957436,0.212838299815884
686,1.6299999072807776,2.613318974453618,0.18026283509032295,0.21272844742705446
687,1.6297612597361673,2.614208225761664,0.1802364438869508,0.21278614547467226
688,1.628544232019,2.6139937943393283,0.18010728959941977,0.21277297133279507
689,1.627931579810459,2.6160658870777804,0.18004530064657914,0.21296275816942095
690,1.627915149565486,2.6127468088539376,0.18003132931324306,0.21267357386726332
691,1.6278122093048901,2.614270795377173,0.18002694451432005,0.21281604558315478
692,1.6281782939399656,2.612334983948576,0.18005813738166196,0.2126400566951275
693,1.6275724227850563,2.612279744985379,0.17999302263894335,0.2126369682061907
694,1.6289061905852262,2.6129161603823556,0.18014686269042118,0.21269741956054314
695,1.628186956380158,2.6133189831747554,0.18006931995067868,0.2127309161589304
696,1.6287503292985435,2.612513926778205,0.18012964325409053,0.2126672171594729
697,1.6279017085511638,2.611347681319893,0.18003890547237686,0.21256434010714592
698,1.6277898732628864,2.61317237937786,0.18002491673564663,0.21271114925317355
699,1.6283584036002825,2.6135402320779826,0.18009120041431617,0.21273282142239497
700,1.6289377838821677,2.6109626223904217,0.18015773316731923,0.21253533794551419
701,1.6282033057668988,2.6131597127564836,0.18007688498093713,0.21271154930057581
702,1.6290314523412588,2.6132403643979574,0.18017135759157904,0.21271270408890516
703,1.6292415515253982,2.6121731011102685,0.18018529701335548,0.21263398695303426
704,1.629099086965358,2.612974251171458,0.18017223145842856,0.21269658262954844
705,1.6285734653665278,2.613497428030211,0.18010759076425584,0.2127418508323017
706,1.6283643684998768,2.612448066438307,0.18009686093352098,0.2126681352092358
707,1.630627455055081,2.614019401715166,0.18034403277547653,0.21277252044322215
708,1.6280142880080484,2.6123323967723318,0.18004209830731913,0.21264439145259353
709,1.6284733095510011,2.614217560404875,0.18010201562168723,0.21280024528285416
710,1.628826645300812,2.6144807534724244,0.1801397692532033,0.2128151687433072
711,1.6293950838548517,2.615065768791832,0.1802057729956275,0.2128784758644563
712,1.6274175520521588,2.6148807063691084,0.17998609011544564,0.21287942191166095
713,1.6286755248592604,2.6121959216927437,0.18012227205930764,0.2126313905439936
714,1.6298385515694471,2.6122191794242045,0.1802538654798435,0.21263944638756171
715,1.6299893810750825,2.6136745441472446,0.18026305451409497,0.21275495548960524
716,1.628367660701806,2.613351787625737,0.1800912381330219,0.2127268179959082
717,1.6290234420798355,2.613432813793146,0.1801625530815566,0.21273591980667933
718,1.628328947091485,2.6136285595928115,0.18008101105885768,0.212746128615603
719,1.6301059387318535,2.612904738775649,0.180281682750392,0.21271118102936262
720,1.6296510126416541,2.6132767331411872,0.18023416060714817,0.21271537638570012
721,1.6283357996563061,2.613306095080987,0.18008877324681552,0.21272332869283703
722,1.627790702664304,2.6160808268539966,0.1800238804667882,0.21295813835243932
723,1.6303554637148687,2.6119435609047494,0.180308048497874,0.21262977718780782
724,1.6287608883738567,2.613783108382126,0.1801275762043854,0.21275793335223628
725,1.627680628024194,2.611340527353953,0.18001124867761145,0.21256604470227095
726,1.6294082819279592,2.615382508680292,0.18020202805162214,0.21290088640183188
727,1.6287283234149583,2.6121894181091223,0.1801242933096012,0.21263241959927048
728,1.6294027425092878,2.6120060641889005,0.1801945962485388,0.2126265156613403
729,1.6285503402821302,2.6110706421437433,0.1801166077701455,0.21255593456301553
730,1.6291209368683224,2.613407402706572,0.1801702499825274,0.21272577458185535
731,1.6292415491208596,2.614003412023155,0.18018760615241802,0.2127786644408158
732,1.6284200215490272,2.612993050374479,0.18009488570408339,0.2127012029150039
733,1.6282148168690675,2.6134360756225643,0.1800699005632937,0.21273735811362188
734,1.6272206102532731,2.6140393229102066,0.17996202293671235,0.21278902866951802
735,1.6293408725178593,2.6143410724368272,0.18019032535656118,0.21279681565197506
736,1.6293399200517293,2.614181904818288,0.18019632633704907,0.2128168327076241
737,1.6285154182093284,2.616281136969929,0.18010836069750075,0.21298275141058517
738,1.6279726488144703,2.6136031423189734,0.1800411651784561,0.21274213500707748
739,1.6285541712328349,2.61438985550857,0.18010102433650238,0.21281021809911121
740,1.6283863390968245,2.6144682465517306,0.18008852555903349,0.2128237722776675
741,1.6300437580409108,2.613207419505354,0.18026387136679428,0.2127080047125004
742,1.6277748917668617,2.6145807667508096,0.18002779380919004,0.21281263970541606
743,1.6290969949494278,2.612315685991133,0.18016560298909842,0.21267072480883983
